id,created,modified,object_pk,comment,is_removed,is_censored,content_type_id,creator_id,comment_categories,last_discussed,is_moderator_marked,is_blocked,is_reviewed,project_id
1540,"2024-05-07 13:40:24.511404",,617,"Ja, ich glaube auch, dass das stimmt und die Mehrheitsentscheidung respektiert werden muss",0,0,76,278,"",,0,0,0,15
1541,"2024-05-07 13:40:29.007778",,1410,"das sehe ich ebenso",0,0,76,209,"",,0,0,0,15
1542,"2024-05-07 13:41:47.715590",,1347,"und wenn die entscheidung gefallen ist,, das gehört es zur menschlichkeit dazu diesem menschen das zu ermöglichen wenn er selber es nicht kann",0,0,76,209,"",,0,0,0,15
1543,"2024-05-07 13:57:30.807033",,611,"Ja, nur in besonderen und kritischen Fällen",0,0,76,278,"",,0,0,0,15
1544,"2024-05-07 13:57:59.056732",,1491,"Genau, da stimme ich dir zu",0,0,76,140,"",,0,0,0,15
1545,"2024-05-07 14:02:25.233179",,34,"Dies sollte erlaubt sein, Menschen zu helfen und sich ihrer zu erbarmen",0,0,125,190,"","2024-05-07 18:09:02.611329",0,0,0,15
1546,"2024-05-07 14:03:51.220329",,32,"Ja ich würde dann auch mehrere Ärzte favorisieren.",0,0,124,57,"","2024-05-08 03:26:40.088369",0,0,0,15
1547,"2024-05-07 14:18:01.037335",,1537,"wie soll das konkret funktionieren? wer soll da wo wen überwachen oder beaufsichtigen?",0,0,76,54,"",,0,0,0,15
1548,"2024-05-07 14:19:16.315822",,32,"Meine Freunde, wir können nicht im Namen derer entscheiden, die unheilbaren, unheilbaren Schmerz ertragen. Wir müssen sie dabei unterstützen, Schmerz und Krankheit zu beenden.",0,0,124,87,"",,0,0,0,15
1549,"2024-05-07 14:21:32.313868",,1424,"was meinen sie mit ""schmerzen""? ab wann sind schmerzen so leidvoll, dass sie gegen das leben sprechen? ""schmerzen"" sind teil des lebens, ohne schmerz kein leben.",0,0,76,54,"",,0,0,0,15
1550,"2024-05-07 14:24:40.895278",,32,"es sollte genauer diskutiert werden, was zustände sind, die ein weiterleben verunmöglichen und für die betreffende person unerträglich machen, so dass sie den tod bevorzugt. ""schmerzen"" und ""krankheit"" sind sehr ungenau und bestandteil des menschseins, der physischen existenz von anfang an.",0,0,124,54,"","2024-05-07 16:43:48.880159",0,0,0,15
1551,"2024-05-07 15:23:00.927397",,33,"Ich bin dafür,das aktive Sterbehilfe erlaubt werden sollte.Es macht keinen Sinn wenn Menschen unheilbar krank sind und nur mit Maschinen am Leben erhalten werden.Viele haben unendliche Schmerzen und kein Medikament hilft,es gibt keine Aussicht auf Besserung.Wenn diese Menschen den Wunsch verspüren,dann sollte man dies akzeptieren.",0,0,124,137,"",,0,0,0,15
1552,"2024-05-07 16:14:20.204169",,32,verboten,0,0,124,102,"","2024-05-08 05:38:20.520194",0,0,0,15
1553,"2024-05-07 16:15:18.803836",,34,"Sterbehilfe ist eine barmherzige Hilfe für einen Menschen, der die meisten seiner Organe verloren hat, und die Zustimmung dazu ist erforderlich",0,0,125,190,"","2024-05-08 14:18:05.868961",0,0,0,15
1554,"2024-05-07 16:24:45.505992",,34,"Sterbehilfe ist eine Gnade und zulässig",0,0,125,190,"","2024-05-08 07:26:37.438414",0,0,0,15
1555,"2024-05-07 16:36:17.247510",,32,"Menschen, die schwer erkrankt sind und keine Hoffnung auf Genesung haben, sollen selbst entscheiden können, wann sie ihrem Leben ein Ende setzen wollen.",0,0,124,45,"",,0,0,0,15
1556,"2024-05-07 16:43:03.717146",,1552,"Weil….",0,0,76,79,"",,0,0,0,15
1557,"2024-05-07 16:43:48.880159",,1550,"Ich denke so genau kann man das nicht sagen. Es kommt halt auf den Einzelfall an. Auf jeden fall müsste es halt psychologisch beurteilt und begleitet werden. Bei unheilbaren krankheiten sollte es die Möglichkeit geben",0,0,76,69,"",,0,0,0,15
1558,"2024-05-07 16:45:34.754572",,1535,"vielleicht sollte ich mal im www die Argumente gegen aktive Sterbehilfen durchwühlen.",0,0,76,79,"",,0,0,0,15
1559,"2024-05-07 16:46:19.114970",,1078,"Ich denke zuerst an das elendliche dahinsichen.",0,0,76,186,"",,0,0,0,15
1560,"2024-05-07 16:49:18.285874",,818,"Ihr Denken wird sich ändern, wenn Sie krank werden",0,0,76,268,"",,0,0,0,15
1561,"2024-05-07 16:50:04.208480",,1055,"Damit habe ich bereits den einen Fragenblock in der Umfrage (2) beantwortet. Fehlte nur noch die Jahreszahl. Die hatte ich aber noch im Kopf :-)",0,0,76,186,"",,0,0,0,15
1562,"2024-05-07 16:50:55.801235",,1444,"Na ja versteckt ist das Sterbehilfe. Und ich fand das für die Person aus meinem Kreis wunderbar und war sehr denkbar für diese Unterstützung das Leid zu beenden und uns die Chance auf ein wirklich schönes Tschüss zu zelebrieren.",0,0,76,79,"",,0,0,0,15
1563,"2024-05-07 16:52:24.036363",,1436,"Da bin ich bei dem Thema: wer definiert sinnlos? Bis zu welchen Parametern und Zeitfenster ?",0,0,76,79,"",,0,0,0,15
1564,"2024-05-07 18:09:02.611329",,1545,"👍🏼👍🏼",0,0,76,203,"",,0,0,0,15
1565,"2024-05-07 18:14:34.689388",,1518,"@Austyn
 Ein Mensch hat ab seiner Geburt unveräußerliche Rechte. Dazu gehört natürlich das Recht auf Leben. Ich kann ihrer ganzen Geschichte nicht folgen. Das ist ja geradezu eine absurde Vorstellung die Sie da aufmachen.",0,0,76,158,"",,0,0,0,15
1566,"2024-05-07 18:17:53.058850",,32,"Das Thema aktive Sterbehilfe wird wohl nie zu einer eindeutigen Meinung führen, da sowohl die Argumente für als auch die dagegen durchaus verständlich und berechtigt sind. Es sollte eine Entscheidung  jedes Einzelnen bleiben, der sich je nach seiner persönlichen Situation und Lage für das ausspricht, was für ihn aus seine Sicht das Beste ist.",0,0,124,43,"",,0,0,0,15
1567,"2024-05-07 18:19:09.573520",,1491,"@Britt
in Deutschland wird die Bezeichnung Euthanasie wegen des euphemistischen Gebrauchs dieses Wortes als Verschleierung für die Krankenmorde in der Zeit des Nationalsozialismus weitgehend vermieden  verwenden Sie doch bitte, bitte stattdessen das Wort Sterbehilfe. Danke",0,0,76,158,"",,0,0,0,15
1568,"2024-05-07 18:26:43.611097",,1071,"und wenn er es doch versucht und es überlebt? Was bekommt er dann als Strafe? Die Todesstrafe?",0,0,76,158,"",,0,0,0,15
1569,"2024-05-07 18:27:20.214012",,33,"Jede hat Recht und kann selbst entscheiden über der Sterbehilfe.",0,0,124,118,"",,0,0,0,15
1570,"2024-05-07 18:37:59.861087","2024-05-08 06:30:30.110506",33,"Categories:
Eine religiöse Komponente spielt sicher in die Diskussion herein. Die meisten Religionen erlauben weder aktive noch passive Sterbehilfe. Dennoch gibt es auch Argumente, trotz des Glaubens, für bestimmte Hilfen beim Suizid. Ein assistierter Suizid durch Unterlassen (bewusstes Abschalten der Geräte bspw.) bei einer selbstständig nicht mehr lebensfähigen Person wäre wohl so ein Graubereich. Jedem sol...",0,0,124,120,"",,0,1,0,15
1571,"2024-05-07 18:41:22.479135",,33,"Ich bin auch noch für aktive Sterbehilfe. Ich stelle mir diesen Mann in der ""Eisernen Lunge"" vor, der vor kurzem verschieden ist. Es ist bewundernswert wie er so viele Jahrzehnte sein Leben gelebt hat. Ich stelle mir vor, man wäre vom Hals abwärts gelähmt und man war vorher ein aktiver Mensch. Man ist komplett auf Hilfe angewiesen. Ich bewundere Menschen, die sich mit so einem Schicksal arrangieren. Aber falls nicht, darf man, meiner Ansicht nach, doch niemanden dafür verurteilen, wenn derjenige über aktive Sterbehilfe nachdenken würde.",0,0,124,111,"","2024-05-08 19:18:24.515182",0,0,0,15
1572,"2024-05-07 18:58:29.873738",,32,"Cannabis zu erlauben, wurde auch kritisch gesehen. 
Bei Sterbehilfe gibt es genauso Menschen die dafür und dagegen sind. 
Warum nicht einfach mal in der Praxis umsetzten.
Keine Entscheidung muss für die Ewigkeit sein",0,0,124,76,"",,0,0,0,15
1573,"2024-05-07 19:45:17.225766",,33,"Ich habe heute hier des Öfteren gelesen, das viele sich Gedanken machen bzw. fragen, wie es den Angehörigen geht, wenn jemand sich für selbstbewusstes Sterben entscheidet. Natürlich ist es schwer für die Angehörigen, aber es ist nicht ihre Entscheidung und für mich nicht richtig, jemanden zum Weiterleben zu zwingen, der leidet und sich das Ende wünscht und dies klar mitteilt. 
Es ist eine enorme emotionale Herausforderung als Angehöriger, dem Leidenden Beistand zu leisten in so einer schwierigen Zeit. Aber hierbei geht es nicht um den Angehörigem (nicht dass die Gefühle nicht zählen bzw wichtig sind), es geht um denjenigen, der direkt von der Stuation betroffen ist und eine Lösung möchte. Sollte der Leidende nur am Leben bleiben, weil es seinen Liebsten schwer fällt loszulassen oder mit seiner Entscheidung nicht einverstanden sind? Stelle ich micht dann nicht in den Vordergrund und ignoriere die Gefühle und Wünsche des Leidenden bzw sehe diese als weniger wichtig als meine eigenen? 
Wie würde ich reagieren, wenn ich sterbenskrank wäre und nicht mehr leiden wollte und meine Liebsten reden nur davon, wie schwer es für sie wäre? Ich persönlich wäre verärgert und verletzt und enttäuscht. Es ist mein Leben und es sollte auch meine Entscheidung sein, wann ich sterben möchte.",0,0,124,138,"",,0,0,0,15
1574,"2024-05-07 19:55:18.426449",,33,"immer dasselbe",0,0,124,163,"",,0,0,0,15
1575,"2024-05-07 20:11:04.242280",,33,"Jeder einzelne sollte selbst über sein Leben entscheiden können. Und dieser Wunsch sollte akzeptiert und respektiert werden.",0,0,124,123,"","2024-05-08 05:29:00.375268",0,0,0,15
1576,"2024-05-07 20:32:09.110784",,1278,"Ich hoffe auch, dass es ein Heilmittel für jede Krankheit ist",0,0,76,323,"",,0,0,0,15
1577,"2024-05-07 20:33:11.271022",,33,"Jeder sollte die Möglichkeit haben sich in besonderen Situationen selbst helfen zu können. Auch sowas wie aktive Sterbehilfe",0,0,124,121,"","2024-05-08 11:11:42.821768",0,0,0,15
1578,"2024-05-08 03:08:23.518538",,915,"Zumindest einmal eine  etwas  sensibler reflektierte Antwort und Beitrag.",0,0,76,292,"",,0,0,0,15
1579,"2024-05-08 03:22:28.851868",,32,"Sollte legalisiert werden",0,0,124,83,"",,0,0,0,15
1580,"2024-05-08 03:23:58.581858",,32,"Sollte legalisiert werden",0,0,124,83,"","2024-05-08 03:33:55.261012",0,0,0,15
1581,"2024-05-08 03:26:40.088369",,1546,"Wozu? Was sollen die dann feststellen? Und was wenn einer dieser Ärzte zu einem anderen Ergebnis kommt? Dann wird eben nicht dem Wunsch zugestimmt?",0,0,76,97,"",,0,0,0,15
1582,"2024-05-08 03:33:18.500710",,32,"Es gibt auch heute keinen Grund, nachdem ich die letzten Kommentare gelesen habe,  an meinem Statement ""pro aktive Sterbehilfe "" festzuhalten!",0,0,124,60,"","2024-05-08 11:20:18.682501",0,0,0,15
1583,"2024-05-08 03:33:55.261012",,1580,Zweimal?,0,0,76,60,"",,0,0,0,15
1584,"2024-05-08 03:36:09.399747",,35,"Aktive Sterbehilfe sollt gesetzlich geregelt sein, damit Menschen, denen der letzte Lebensrest nur durch Schmerzen definiert sein wird eine Möglichkeit gegeben wird, dies zu ändern....",0,0,125,309,"","2024-05-13 20:30:48.491943",0,0,0,15
1585,"2024-05-08 03:46:35.859300",,1376,"Rowan hat unter fast allen Posts was geschrieben, man muss nur gewillt sein ein bisschen runterzuscrollen ;)",0,0,76,81,"",,0,0,0,15
1586,"2024-05-08 03:48:39.535072",,1571,"Dem stimme ich komplett zu! Und sehr gut gewähltes Beispiel.",0,0,76,144,"",,0,0,0,15
1587,"2024-05-08 03:49:54.460224",,395,"Ich denke, da gehört mehr dazu, als das man so einfach billigt.",0,0,76,242,"",,0,0,0,15
1588,"2024-05-08 03:57:28.563744",,33,"Die Würde des Menschen ist unantastbar.  Also nehmt den Menschen nicht die Würde, wenn sie schwer erkrankt sind und sterben möchten.",0,0,124,174,"","2024-05-08 08:52:13.391816",0,0,0,15
1589,"2024-05-08 04:13:16.060408",,1536,"Da gebe ich dir vollkommen Recht, aber es darf trotzdem nicht zu bürokratisch werden und deswegen Monate dauern.",0,0,76,68,"",,0,0,0,15
1590,"2024-05-08 04:19:14.315785",,32,"Jeder Einzelne hat die Freiheit zu wählen, und jeder Mensch muss die Möglichkeit haben, nach seinem Willen im Leben zu wählen",0,0,124,58,"",,0,0,0,15
1591,"2024-05-08 04:23:05.927995",,1125,"Das ist eine kriminelle Idee. Verhütung ist besser",0,0,76,268,"",,0,0,0,15
1592,"2024-05-08 04:36:23.058577",,1537,"Ich bin für die letzten Meter lieber in einem Hospitz oder zu Hause. 

Ich hoffe, es sind bei der aktiven Sterbehilfe sehr einfühlsame Menschen , die einen begleiten (vorher natürlich alle Formalien bei vollem Bewusstsein und freien Willen bis dahin erledigt )",0,0,76,79,"",,0,0,0,15
1593,"2024-05-08 05:00:21.947802",,530,"Ich stimme dieser Aussage zu.",0,0,76,273,"",,0,0,0,15
1594,"2024-05-08 05:01:28.451038",,32,"Meine Meinung zu diesem Thema hat sich nicht geändert: aktive Sterbehilfe soll legalisiert werden.
Es müssen aber vorher Prüfungen des Falls durchgeführt werden.",0,0,124,93,"","2024-05-08 11:18:17.759194",0,0,0,15
1595,"2024-05-08 05:16:51.725343",,35,"Sterbehilfe sollte erlaubt sein denn es ist schließlich derjenige selbst der das entscheidet für sich ganz alleine. Jeder kann über sich selbst entscheiden solange er dazu in der Lage ist und das finde ich gut.",0,0,125,289,"","2024-05-08 09:56:45.390471",0,0,0,15
1596,"2024-05-08 05:19:20.155793",,1444,"Morphin macht atemdepressiv. Das ist dann quasi die Nebenwirkung, dass die Person, die sich im Sterbeprozess befindet, aufhört zu atmen. Ja, das ist schon Sterbehilfe. Es läuft aber eben unter ""Schmerzen nehmen"" und nicht unter ""Leben beenden"". Es gibt auch keine Garantie, dass der Mensch aufhört zu atmen. Aber es kann passieren. Den Angehörigen wird das auch so erklärt.",0,0,76,49,"",,0,0,0,15
1597,"2024-05-08 05:19:41.110773",,314,"Das kann ich schon verstehen, aber ich habe 6 schwere OPs hinter mir und da sieht die reale Welt schon ganz anders aus , wenn das Leben nur noch aus leiden und abwarten besteht und man sieht die Pfleger und Pflegerinnen, die nur noch rasen und teilweise komplett überfordert sind . Dazu die Sprüche von Dr. Karl Lauterbach der abgeschirmt in der ersten Klasse liegt und beleckt und hofiert wird !!!! Ein einziges Ampel Drama mit Null Perspektiven !!!!!!",0,0,76,316,"",,0,0,0,15
1598,"2024-05-08 05:29:00.375268",,1575,"Die Wahlfreiheit sollte nicht unbedingt einer Person überlassen werden",0,0,76,140,"",,0,0,0,15
1599,"2024-05-08 05:31:35.060791",,1539,"Stevie
Ja diese Meinung vertrete ich auch.
Es muss ein Selbstbestimmungsrecht sein",0,0,76,204,"",,0,0,0,15
1600,"2024-05-08 05:36:31.495410",,32,"Das Thema aktive Sterbehilfe wird wohl nie zu einer eindeutigen Meinung führen, da sowohl die Argumente für als auch die dagegen durchaus verständlich und berechtigt sind. Es sollte eine Entscheidung  jedes Einzelnen bleiben, der sich je nach seiner persönlichen Situation und Lage für das ausspricht, was für ihn aus seine Sicht das Beste ist.",0,0,124,43,"","2024-05-08 11:17:15.436703",0,0,0,15
1601,"2024-05-08 05:38:20.520194",,1552,Warum?,0,0,76,56,"",,0,0,0,15
1602,"2024-05-08 05:40:58.998515",,1354,"Ich glaube nicht, dass das der einzige Fall ist, in dem aktive Sterbehilfe sinnvoll ist. Wenn alle Organe eines Menschen ""absterben"", dann stirbt der Mensch selbst auch, dazu braucht es keine aktive Sterbehilfe.",0,0,76,189,"",,0,0,0,15
1603,"2024-05-08 05:52:30.162943",,1554,"Da braucht wohl jemand noch mehr Beiträge und schreibt einfach 3x das gleiche in leicht abgewandelter Form... Schade, das damit nichts aktiv zum Thema und der Diskussion beigetragen wird.",0,0,76,189,"",,0,0,0,15
1604,"2024-05-08 06:00:33.064767",,33,"Wenn die Euthanasie legalisiert wird, wird dies zu einer großen Zahl von Selbstmorden unter dem Namen Euthanasie führen, und dies wird zur Korruption der Gesellschaft und der Ärzteschaft und der Ärzte führen. Es ist nicht logisch, dass sich einer von uns deprimiert fühlt , er geht und tötet sich unter dem Namen Euthanasie.",0,0,124,155,"",,0,0,0,15
1605,"2024-05-08 06:05:16.891508",,33,"Hier wird fast nur davon ausgegangen das es Menschen gibt die sich wegen einer unheilbaren Krankheit oder extremem körperlichem Leid ihr Leben beenden wollen. Was aber ist mit denen die schier unendliche Trauer verspüren oder extreme Schuldgefühle
haben? Solche Empfindungen sind nicht automatisch Depressionen, verursachen aber ebenso großes Leid. Oder aber wenn ein Mensch in seinem Leben absolut keinen Sinn mehr sieht, wenn er völlig vereinsamt ist und er sich seiner selbst überdrüssig ist? Auch hier kann großes Leid existieren, es ist nur nicht so leicht nachvollziehbar. Solchen Menschen zu helfen Ihr Leben wieder lebenswert zu machen wäre wohl auch noch möglich aber dazu sind diese Personen wohl zu unsichtbar.",0,0,124,124,"","2024-05-08 06:42:04.733215",0,0,0,15
1606,"2024-05-08 06:07:15.480197",,32,"Genau betrachtet gibt es jetzte auch schon Sterbehilfe. Menschen die ""im Sterben liegen"" bekommen so viele Schmerzmittel, dass Sie am Ende sterben.",0,0,124,76,"","2024-05-09 10:18:51.990729",0,0,0,15
1607,"2024-05-08 06:12:44.344496",,1516,"Ich gebe ihnen völlig Recht.allerdings sollte es unsere Gesellschaft endlich schaffen Betroffenen besser zu helfen,vor allem wenn die Erkrankungen psychischer Natur sind.Da gibt es noch extrem viel Luft nach oben.",0,0,76,282,"",,0,0,0,15
1608,"2024-05-08 06:18:13.589734",,34,"Sterbehilfe sollte erlaubt sein, wenn der Patient und seine Familie damit einverstanden sind und dies für die am besten geeignete Lösung halten",0,0,125,190,"",,0,0,0,15
1609,"2024-05-08 06:24:00.922779",,33,"Ja die Würde des Menschen ist unantastbar. Das heißt jeder Mensch ist wertvoll. Ich finde aber nicht, dass einem Menschen die Würde bei der aktiven Sterbehilfe genommen wird.  Bei einer aktiven Sterbehilfe kann man ja ""in Würde"" sterben. Der Mensch in Vollbesitz seiner geistigen Kräfte und vorhergehender Prüfung seines Antrages würde ja trotzdem seine Würde bewahren.",0,0,124,111,"","2024-05-08 07:02:47.451269",0,0,0,15
1610,"2024-05-08 06:29:31.429055",,1605,"Ja deswegen (finde ich)) Bedarf es einer genauen Prüfung bei der aktiven Sterbehilfe und Kriterien. Es gibt viele Menschen, die vereinsamt sind. Keine Familie oder Angehörigen mehr haben.Diese sollten anders aufgefangen werden. Das Thema ist wirklich sehr umfangreich, aber du hast Recht, es ist leider so,dass die meisten dieser Menschen unsichtbar sind.",0,0,76,111,"",,0,0,0,15
1611,"2024-05-08 06:31:56.255445",,1595,"Ja am besten noch schriftlich festgelegt und von einem Notar oder Anwalt bestätigt.",0,0,76,314,"",,0,0,0,15
1612,"2024-05-08 06:33:51.510693",,32,"Jeder hat ein Recht auf ein würdiges Leben, und das schließt auch den Tod mit ein",0,0,124,95,"",,0,0,0,15
1613,"2024-05-08 06:36:58.419742",,1513,"Für die Sterbehilfe sollte es auch so was wie eine Patietenverfügung geben damit alles mit rechten Dingen zugeht so wären alle Seiten auf der sicheren Seite.",0,0,76,314,"",,0,0,0,15
1614,"2024-05-08 06:42:04.733215",,1605,"Eine aktive Sterbehilfe darf nur legalisiert werden, wenn genau festgelegte Kriterien erfüllt werden, andernfalls besteht wirklich die Gefahr, dass die Legalisierung einen Missbrauch impliziert, der moralisch nicht verantwortbar ist. Vollkommen richtig finde ich die Bemerkung von Kris, dass die seelisch vereinsamten Menschen auf andere Weise aufgefangen werden müssen!",0,0,76,167,"",,0,0,0,15
1615,"2024-05-08 06:44:09.637950",,34,"Das Thema Sterbehilfe sollte von der Regierung vorrangig diskutiert werden.",0,0,125,211,"","2024-05-12 05:25:56.889279",0,0,0,15
1616,"2024-05-08 06:44:42.053953",,32,"Ja, und ich wünschte, ich könnte es in der Patientenverfügung vermerken lassen. Mit dem Zusatzvermerk, wenn ich ansprechbar sein sollte, diesen Willen verbal zu bestätigen.",0,0,124,35,"",,0,0,0,15
1617,"2024-05-08 06:45:24.584667",,1394,"und wer sollte das enscheiden - ich würde mit so einer Entscheidung nicht leben wollen",0,0,76,330,"",,0,0,0,15
1618,"2024-05-08 06:47:09.584164",,35,"ich würde diese Entscheidung nicht treffen wollen",0,0,125,330,"","2024-05-13 09:38:00.037619",0,0,0,15
1619,"2024-05-08 06:48:20.852443",,1516,"die Grenze ist fließend",0,0,76,330,"",,0,0,0,15
1620,"2024-05-08 06:50:29.658084",,32,"Die zahlreichen Kommentare in diesem Forum zeigen, dass die Befürwortung der aktiven Sterbehilfe enorm groß ist. Wer dagegen ist, braucht sie ja nicht in Anspruch nehmen, sollte aber denen, die dies möchten, die Möglichkeit dazu geben.",0,0,124,53,"",,0,0,0,15
1621,"2024-05-08 06:51:35.752724",,32,"Es sind die falschen Leute die Entscheidung wie ich mit unheilbarer Krankheit um gehe, ob ich mit Leiden in ein Heim versiche oder stampft einschlafen will 😠",0,0,124,90,"",,0,0,0,15
1622,"2024-05-08 06:54:03.900796",,34,"servus,, ich bin für aktive sterbehilfe",0,0,125,209,"","2024-05-08 07:23:13.196361",0,0,0,15
1623,"2024-05-08 06:56:40.080700",,321,"In diesem Falle sollte dies auch uneingeschränkt erlaubt sein - da wird nur das Leiden unnötig verlängert - dass die Hochleistungsmedizin daran natürlich Interesse hat ist klar - super leicht verdientes Geld",0,0,76,311,"",,0,0,0,15
1624,"2024-05-08 06:56:58.403606",,948,"Da bin ich voll und ganz deiner Meinung!",0,0,76,314,"",,0,0,0,15
1625,"2024-05-08 06:58:28.627474",,1170,"gut formuliert.!!",0,0,76,209,"",,0,0,0,15
1626,"2024-05-08 06:58:35.422132",,33,"Ich möchte uns dringend bitten, dieses Thema mit größter Sorgfalt anzugehen, da es sich um ein sehr heikles Thema handelt. Es gibt ein beliebtes Sprichwort, dass wir vorsichtig sein sollten, was wir uns wünschen, weil wir es vielleicht bekommen. Der Wunsch, aktive Sterbehilfe in unserem Land zu legalisieren, ist bedauerlich und kann Konsequenzen haben, da viele Menschen möglicherweise die Lücken hinter diesem Gesetz ausnutzen möchten. Ich habe recherchiert und festgestellt, dass dieses Gesetz mehrere Lücken aufweist und die Nachteile die Vorteile überwiegen.",0,0,124,157,"","2024-05-08 07:31:13.194197",0,0,0,15
1627,"2024-05-08 06:59:12.646462",,32,"Ich bin für Sterbehilfe, aber in gewissen Grenzen",0,0,124,50,"","2024-05-08 11:10:26.646900",0,0,0,15
1628,"2024-05-08 07:00:47.801135",,32,"Die aktive Sterbehilfe sollte nur nach ganz bestimmten Regeln und in Ausnahmefällen erlaubt werden. Zum einen muss ein irreversibler Zustand einer zum Tode führenden Erkrankung vorliegen. Alle Möglichkeiten der Heilung und Leidensbegrenzung müssen ausgeschöpft sein. 
Außerdem muss der Patient zum Zeitpunkt seiner Willensbekundung psychisch gesund sein.",0,0,124,100,"","2024-05-10 08:37:39.307078",0,0,0,15
1629,"2024-05-08 07:00:53.494928",,33,"Ich bin dafür.",0,0,124,180,"",,0,0,0,15
1630,"2024-05-08 07:02:47.451269",,1609,"@ Avery Ich stimme Ihnen nicht zu. Mit welchem ​​Blickwinkel konnten Sie entscheiden, ob der Tod von MR A mehr Würde in sich trägt als der Tod von MR? B?
Jeder verdient das Recht, auch bei den geringsten Chancen ums Überleben zu kämpfen",0,0,76,157,"",,0,0,0,15
1631,"2024-05-08 07:04:05.580081",,845,"ja,, so wie man sich dafür entscheidet sein leben zu leben,, so darf man sich genauso dafür entscheiden sein eigenes leben zu beenden wenn es aus der alleinigen sicht des patienten nicht mehr lebenswert ist.!",0,0,76,209,"",,0,0,0,15
1632,"2024-05-08 07:05:33.322502",,1372,"Ich bin für Sterbehilfe, aber in gewissen Grenzen",0,0,76,50,"",,0,0,0,15
1633,"2024-05-08 07:06:23.119723",,1357,"Ich bin für Sterbehilfe, aber in gewissen Grenzen",0,0,76,50,"",,0,0,0,15
1634,"2024-05-08 07:07:08.271543",,32,"Euthanasie ist ein kontroverses Thema",0,0,124,50,"","2024-05-08 11:05:47.072970",0,0,0,15
1635,"2024-05-08 07:07:23.459680",,1628,"Euthanasie ist ein kontroverses Thema",0,0,76,50,"",,0,0,0,15
1636,"2024-05-08 07:08:43.281971",,32,"Ihr solltet euch diesem Projekt nicht widersetzen, es ist vielmehr egoistisch, nicht zuzustimmen, Leute. Wir können den Schmerz, den Patienten mit schweren Krankheiten ertragen müssen, nicht ertragen",0,0,124,87,"","2024-05-08 15:48:06.028167",0,0,0,15
1637,"2024-05-08 07:09:26.120502",,33,"Ich bin aus schon genannten Gründen definitiv für die aktive Sterbehilfe. Ich habe hier nichts gelesen, was meine Meinung torpediert.

Jedoch zweifle ich, ob es in dieser Diskusion wirklich um die aktive Sterbehilfe geht. Dafür war meiner Meinung nach der Fragebogen anders gestrickt. Ich denke eher es geht um Diskusionsführung, Aggresion im Netz oder Schulung der KI (wo ich hier bezüglich 2-er Teilnehmer den Verdacht habe das sie nicht real sind).
Des weiteren vermisse ich bei dieser Diskusion das Lenken der Diskusion durch die Moderatoren. Denn 2 Wochen Onlinediskusionen ohne das die Diskusion weitergeführt wird, finde ich schon suspekt. Aber wie gesagt, das ist meine Meinung.",0,0,124,159,"","2024-05-08 11:18:43.425966",0,0,0,15
1638,"2024-05-08 07:09:28.900086",,1034,"weiß nicht",0,0,76,222,"",,0,0,0,15
1639,"2024-05-08 07:10:05.661159",,1034,"weiß nicht",0,0,76,222,"",,0,0,0,15
1640,"2024-05-08 07:10:20.299793",,32,"Bei unheilbaren Krankheiten, bei denen es für den Patienten keine Hoffnung mehr gibt, unterstütze ich die Sterbehilfe",0,0,124,101,"",,0,0,0,15
1641,"2024-05-08 07:23:13.196361",,1622,"Eine Diskussion sollte auch argumentativ geführt werden und nicht nur die Wiedergabe der eigenen Position umfassen.",0,0,76,207,"",,0,0,0,15
1642,"2024-05-08 07:24:03.277541",,1615,"Vorrangig in wie fern? Welche Themen sollten dafür in den Hintergrund rücken? Bitte solche Ausführungen etwas umfangreicher formulieren.",0,0,76,207,"",,0,0,0,15
1643,"2024-05-08 07:26:37.438414",,1554,"Mit Gnade und Erbarmen hat das auch nicht unbedingt zu tun sondern eher um ein selbst bestimmtes und menschenwürdiges Sterben.",0,0,76,207,"",,0,0,0,15
1644,"2024-05-08 07:28:37.647098",,1534,"In erster Linie sollte der Patient diese Entscheidung treffen. ""Wunsch der Familie"" klingt ein wenig unglücklich, da diese den Wunsch durchaus auch in anderem Interesse haben könnten.",0,0,76,207,"",,0,0,0,15
1645,"2024-05-08 07:31:13.194197",,1626,"Ich habe jemanden gefunden, der mich versteht",0,0,76,155,"",,0,0,0,15
1646,"2024-05-08 07:31:39.075651",,32,"Bei der Sterbehilfe sollte auch die Position der Kirchen in Deutschland berücksichtigt werden.",0,0,124,86,"","2024-05-08 11:03:34.967691",0,0,0,15
1647,"2024-05-08 07:35:04.844294",,362,"Jeder Mensch ist in seinem Leben frei, aber es ist nicht richtig, dass jeder, der dieses Lebens überdrüssig ist oder sich entscheiden muss, sein Leben zu beenden, Bedingungen und Grenzen für diese Entscheidung haben muss.",0,0,76,323,"",,0,0,0,15
1648,"2024-05-08 07:36:37.606465",,238,"Ich unterstütze ihn, aber nicht vollständig, und es ist nicht logisch, zuzulassen, dass jemand aus freien Stücken ohne Grund oder Krankheit stirbt",0,0,76,323,"",,0,0,0,15
1649,"2024-05-08 07:39:26.438345",,1646,"was genau meinen sie damit?",0,0,76,54,"",,0,0,0,15
1650,"2024-05-08 07:46:45.323063",,34,"Unter bestimmten Voraussetzungen ja",0,0,125,257,"","2024-05-09 19:36:07.743547",0,0,0,15
1651,"2024-05-08 07:49:55.722401",,1637,"da bin ich voll deiner Meinung!",0,0,76,119,"",,0,0,0,15
